sid,district,name,lat,lon,cap,need,stock,deficit,surplus,zero_share
0,三峽區,三峽中山公園,24.93561,121.36584,15.0,2.0,6.2,0.0,3.9,0.8
1,三峽區,三峽區公所(三峽老街),24.9339,121.36929,33.0,6.7,13.2,0.0,0.0,2.0
2,三峽區,三峽區礁溪行政中心,24.92843,121.37592,20.0,4.8,8.0,0.0,0.0,0.3
3,三峽區,三峽原住民族生活文化園區,24.94565,121.36672,31.0,0.4,12.9,0.0,10.9,0.0
4,三峽區,三峽國中,24.9389,121.369,33.0,10.0,4.2,7.3,0.0,15.1
5,三峽區,三峽國光青年社會住宅,24.93743,121.37686,30.0,8.2,14.1,0.0,0.0,0.3
6,三峽區,三峽國小(中山路),24.93474,121.36779,21.0,2.5,8.4,0.0,5.6,0.3
7,三峽區,三樹大學路口,24.93951,121.37816,24.0,6.3,8.3,0.0,0.0,28.0
8,三峽區,三樹大德路口,24.94163,121.37871,15.0,4.6,5.8,0.0,0.0,2.7
9,三峽區,三鶯國民運動中心,24.93697,121.36858,17.0,4.5,5.2,0.0,0.0,6.4
10,三峽區,三鶯國民運動中心停車場,24.93614,121.36941,32.0,8.3,12.4,0.0,0.0,3.7
11,三峽區,中園國小,24.927563,121.36674,20.0,8.3,11.1,0.0,0.0,0.7
12,三峽區,中園國小(民權街),24.92853,121.36767,19.0,6.3,10.4,0.0,0.0,0.0
13,三峽區,中園街福隆宮,24.92239,121.36717,15.0,3.7,6.6,0.0,0.0,2.1
14,三峽區,中山科學研究院,24.90328,121.35512,14.0,0.3,6.5,0.0,4.5,0.7
15,三峽區,中華愛國路口,24.9327,121.37462,10.0,6.2,7.0,0.2,0.0,0.8
16,三峽區,介壽國小,24.93026,121.37912,26.0,7.2,14.3,0.0,0.0,0.6
17,三峽區,光明停車場,24.93036,121.3741,15.0,3.0,6.3,0.0,2.9,0.6
18,三峽區,光明路69巷口,24.92918,121.37726,17.0,3.6,7.1,0.0,0.0,0.4
19,三峽區,八安大橋(清水街),24.92701,121.36891,10.0,3.1,4.1,0.0,0.0,6.8
20,三峽區,北大高中,24.9492,121.37505,23.0,2.0,6.5,0.0,4.2,2.8
21,三峽區,國光街330巷口,24.93942,121.37212,16.0,2.4,2.8,0.0,0.0,10.0
22,三峽區,國慶三樹路口,24.93826,121.37738,20.0,1.0,2.5,0.0,0.5,71.2
23,三峽區,國慶學成路口,24.94095,121.37397,10.0,4.6,3.2,2.1,0.0,11.0
24,三峽區,國立臺北大學(三峽校區),24.94594,121.3729,63.0,9.6,17.6,0.0,0.0,1.1
25,三峽區,國際二國學街口,24.94319,121.37233,15.0,7.0,6.7,1.4,0.0,2.0
26,三峽區,大同路270巷口,24.92526,121.36551,15.0,5.2,7.2,0.0,0.0,1.4
27,三峽區,大學學成路口,24.94298,121.37521,11.0,8.4,7.5,2.2,0.0,3.8
28,三峽區,大德學勤路口,24.94634,121.37506,15.0,6.8,6.4,1.5,0.0,3.8
29,三峽區,大智中山路口,24.93708,121.36059,20.0,4.5,9.7,0.0,4.5,0.1
30,三峽區,大義三樹路口,24.94357,121.37899,14.0,6.2,7.6,0.0,0.0,1.1
31,三峽區,學勤大觀路口,24.94584,121.3743,15.0,5.8,5.4,1.3,0.0,3.7
32,三峽區,學府大學路口,24.94779,121.3718,18.0,4.7,7.3,0.0,0.0,0.8
33,三峽區,學府大德路口,24.94864,121.37362,12.0,5.0,5.1,0.6,0.0,4.9
34,三峽區,學成大德路口,24.94334,121.37634,19.0,6.0,7.9,0.0,0.0,1.1
35,三峽區,學成大義路口(學成路一),24.94477,121.37803,13.0,6.5,6.7,0.7,0.0,1.6
36,三峽區,安溪國中,24.92638,121.37185,20.0,1.5,3.2,0.0,1.2,30.1
37,三峽區,安溪國小,24.93122,121.37265,27.0,5.4,11.5,0.0,5.3,0.7
38,三峽區,復興民生街口,24.93696,121.3734,32.0,3.6,8.0,0.0,3.9,39.3
39,三峽區,恩主公醫院,24.93891,121.36355,54.0,17.8,19.4,1.1,0.0,9.7
40,三峽區,捷運三峽站,24.93835,121.37656,61.0,0.3,34.0,0.0,32.0,0.0
41,三峽區,捷運橫溪站,24.93759,121.39136,43.0,0.1,16.5,0.0,14.5,0.0
42,三峽區,捷運臺北大學站(1號出口),24.93909,121.36739,47.0,0.2,18.5,0.0,16.5,0.0
43,三峽區,捷運臺北大學站(2號出口),24.93883,121.36712,86.0,0.3,14.5,0.0,12.5,0.0
44,三峽區,捷運長壽山站,24.94495,121.40267,23.0,0.0,9.0,0.0,7.0,0.0
45,三峽區,捷運龍埔站,24.9393,121.38461,72.0,0.1,19.5,0.0,17.5,0.0
46,三峽區,新北市客家文化園區,24.94207,121.36034,20.0,3.2,12.3,0.0,8.6,0.6
47,三峽區,明德高中,24.90742,121.36472,52.0,4.2,9.0,0.0,4.1,24.4
48,三峽區,民族街78巷口,24.93021,121.36986,11.0,2.8,5.4,0.0,0.0,0.7
49,三峽區,海洋公園,24.94776,121.37676,25.0,4.5,5.9,0.0,0.0,5.2
50,三峽區,添福里(添福15號之33),24.90475,121.37254,16.0,0.8,8.8,0.0,6.8,0.1
51,三峽區,溪東市民活動中心,24.93192,121.40753,20.0,1.6,9.1,0.0,7.1,0.7
52,三峽區,臺北大學(音律資訊大樓),24.94278,121.36992,55.0,10.5,17.9,0.0,0.0,3.5
53,三峽區,臺北大學公共事務大樓(公政大道),24.94325,121.37121,23.0,6.0,9.1,0.0,0.0,5.5
54,三峽區,臺北大學公共事務大樓(法商大道),24.94363,121.37212,22.0,5.8,11.4,0.0,0.0,2.8
55,三峽區,臺北大學商學院(尋鳶大道),24.94557,121.37249,11.0,3.6,3.1,1.1,0.0,16.8
56,三峽區,臺北大學商學院(法商大道),24.94499,121.37146,26.0,5.7,8.8,0.0,0.0,4.9
57,三峽區,臺北大學宿舍(學成路),24.94092,121.36856,20.0,4.0,3.1,1.6,0.0,14.4
58,三峽區,臺北大學懷德居木師基地,24.94334,121.36743,14.0,1.5,6.3,0.0,4.3,4.5
59,三峽區,臺北大學法學院(鳶飛大道),24.94438,121.37333,29.0,4.0,9.5,0.0,4.9,2.8
60,三峽區,臺北大學田徑場(體風路),24.9395,121.36433,30.0,7.7,13.7,0.0,0.0,4.9
61,三峽區,臺北大學社科院(公政大道),24.94441,121.3701,25.0,5.5,12.6,0.0,6.3,2.0
62,三峽區,臺北大學社科院(圖資大道),24.94396,121.36912,27.0,3.2,10.7,0.0,7.0,2.8
63,三峽區,臺北大學蓮池,24.94723,121.37117,24.0,2.8,8.5,0.0,5.3,1.6
64,三峽區,臺北大學行政大樓(公政大道),24.94457,121.37037,34.0,6.0,14.3,0.0,7.4,1.7
65,三峽區,臺北大學行政大樓(法商大道),24.94494,121.3712,23.0,4.6,9.8,0.0,4.6,9.0
66,三峽區,臺北大學隆恩哨(忘憂路),24.94254,121.36547,15.0,2.1,6.8,0.0,4.4,3.7
67,三峽區,臺北大學體育館,24.93974,121.36688,22.0,8.6,10.3,0.0,0.0,5.1
68,三峽區,薇多綠雅社區(活動中心),24.90955,121.35727,15.0,1.7,8.4,0.0,6.4,1.0
69,三峽區,薇多綠雅社區(警衛亭),24.90883,121.35816,19.0,1.9,8.0,0.0,5.8,3.5
70,三峽區,長泰街40巷口,24.93234,121.37811,17.0,0.6,8.3,0.0,6.3,0.0
71,三峽區,龍埔三樹路98巷口,24.93989,121.38393,42.0,1.5,12.9,0.0,10.9,0.3
72,三峽區,龍埔介壽路口,24.93513,121.39008,30.0,1.9,8.9,0.0,6.7,1.0
73,三峽區,龍埔公園,24.93841,121.3742,28.0,4.0,9.4,0.0,4.8,1.0
74,三峽區,龍埔國小,24.94104,121.37676,35.0,5.4,12.1,0.0,5.8,0.4
75,三峽區,龍埔自行車道(民生街1巷),24.93455,121.37824,20.0,8.2,11.2,0.0,0.0,0.1
76,三峽區,龍恩公園,24.94135,121.37052,26.0,3.2,5.3,0.0,0.0,6.8
77,三芝區,三生步道,25.26815,121.51005,20.0,5.0,4.9,0.8,0.0,56.4
78,三芝區,三芝兒一公園,25.25719,121.4994,15.0,1.2,7.4,0.0,5.4,0.3
79,三芝區,三芝兒三公園(三民街),25.25874,121.50499,17.0,1.5,7.2,0.0,5.2,1.0
80,三芝區,三芝區公所,25.25788,121.50082,15.0,2.7,6.9,0.0,3.9,1.7
81,三芝區,三芝國中,25.25898,121.50182,14.0,2.6,7.4,0.0,4.5,2.3
82,三芝區,櫻花水車公園,25.25119,121.50125,15.0,0.5,4.1,0.0,2.1,8.9
83,三芝區,淺水灣,25.25232,121.47131,48.0,10.4,9.6,2.3,0.0,56.6
84,三芝區,馬偕醫學大學(圓環),25.25438,121.49571,20.0,1.1,6.4,0.0,4.4,7.8
85,三芝區,馬偕醫學大學(第二教研大樓),25.25303,121.49559,26.0,1.8,8.9,0.0,6.8,3.2
86,三重區,三信集英路口,25.08563,121.48748,13.0,4.1,1.7,3.0,0.0,7.8
87,三重區,三光國小(金滿意),25.05596,121.49687,45.0,5.3,11.0,0.0,4.9,0.1
88,三重區,三和國中(自強路三段110巷),25.0748,121.48694,22.0,6.9,8.2,0.0,0.0,8.5
89,三重區,三和慈愛街口,25.07814,121.48417,11.0,4.8,2.9,2.7,0.0,19.6
90,三重區,三和路四段73號旁,25.07513,121.48977,15.0,5.4,6.0,0.3,0.0,16.9
91,三重區,三和龍門路口,25.0718,121.4949,18.0,7.3,6.7,1.7,0.0,6.8
92,三重區,三張公園,25.07051,121.49094,45.0,4.1,14.8,0.0,10.1,0.0
93,三重區,三張地下停車場,25.07054,121.48981,22.0,3.1,9.9,0.0,6.3,0.8
94,三重區,三德公園,25.075005,121.50077,36.0,3.2,7.0,0.0,3.4,0.7
95,三重區,三重五常公園,25.08065,121.49615,32.0,11.6,11.5,1.9,0.0,1.1
96,三重區,三重區停八停車場,25.05365,121.47621,17.0,1.9,4.1,0.0,2.0,4.5
97,三重區,三重商工,25.06868,121.48071,77.0,7.0,6.4,1.7,0.0,17.1
98,三重區,三重商工(後竹圍街),25.07031,121.47976,30.0,2.6,5.4,0.0,2.4,6.6
99,三重區,三重商工地下停車場,25.06966,121.48352,64.0,4.7,5.5,0.0,0.0,7.8
100,三重區,三重國民運動中心,25.05439,121.48849,38.0,4.9,8.5,0.0,0.0,1.3
101,三重區,三重忠孝公園,25.06325,121.47932,28.0,4.8,6.1,0.0,0.0,11.6
102,三重區,三重棒球場,25.0613,121.4815,25.0,10.3,10.5,1.3,0.0,0.4
103,三重區,三重永豐公園,25.07463,121.47816,31.0,17.4,10.8,9.2,0.0,0.3
104,三重區,三重派出所,25.06395,121.5023,15.0,5.9,3.3,3.5,0.0,5.1
105,三重區,三重環河陸橋,25.08149,121.49943,16.0,5.8,4.8,1.9,0.0,3.4
106,三重區,三重社會福利服務中心,25.07781,121.49128,11.0,7.0,4.9,3.2,0.0,6.4
107,三重區,三重綜合體育館,25.06145,121.49193,52.0,15.7,22.6,0.0,0.0,4.4
108,三重區,三重行政中心,25.06057,121.48823,59.0,12.0,24.5,0.0,10.7,0.6
109,三重區,三重親水公園,25.09114,121.49039,18.0,2.9,7.2,0.0,3.9,1.3
110,三重區,三重重陽公園,25.05753,121.48367,15.0,6.5,5.7,1.8,0.0,3.7
111,三重區,三重高中,25.05478,121.49171,48.0,4.8,4.3,1.2,0.0,6.6
112,三重區,中正北路193巷(愛買三重店),25.07136,121.47599,37.0,7.6,15.7,0.0,7.0,0.7
113,三重區,中正北路25巷(交響院社區),25.06318,121.49185,40.0,4.4,7.1,0.0,0.0,2.4
114,三重區,中正北重陽路口,25.06417,121.48736,12.0,3.3,2.3,1.5,0.0,12.9
115,三重區,中興北街175巷口,25.05595,121.4696,36.0,14.8,20.5,0.0,0.0,5.5
116,三重區,中興北街42巷17弄,25.05006,121.46892,28.0,17.9,14.9,5.6,0.0,6.5
117,三重區,中興橋(環河南路254巷口),25.05052,121.49138,26.0,2.2,8.2,0.0,5.6,1.7
118,三重區,二重國中,25.06596,121.48047,38.0,3.8,3.9,0.5,0.0,3.4
119,三重區,二重國小,25.06598,121.47766,43.0,3.1,6.9,0.0,3.3,2.4
120,三重區,二重埔市民活動中心,25.06622,121.47492,30.0,3.2,7.4,0.0,3.7,6.2
121,三重區,五福里(五華街),25.08173,121.4939,39.0,8.1,8.4,0.9,0.0,3.2
122,三重區,仁信段平面停車場,25.07914,121.49629,12.0,5.1,3.6,2.2,0.0,8.6
123,三重區,仁信段平面停車場(元信一街),25.07791,121.49692,30.0,2.3,8.2,0.0,5.5,1.1
124,三重區,仁愛仁和街口,25.07354,121.49569,15.0,6.5,4.6,2.9,0.0,13.0
125,三重區,仁愛仁政街145巷口,25.07949,121.49219,18.0,9.9,9.6,1.8,0.0,0.3
126,三重區,仁愛街112巷,25.07486,121.49488,26.0,3.0,7.9,0.0,4.5,0.1
127,三重區,仁愛街422巷口,25.08153,121.49026,17.0,8.3,5.9,3.7,0.0,2.1
128,三重區,仁愛街458巷口,25.08211,121.49015,23.0,2.8,6.0,0.0,2.8,1.4
129,三重區,仁美街/三和路四段145巷口,25.07872,121.48636,12.0,6.0,4.5,2.4,0.0,9.5
130,三重區,仁義街26巷,25.0774,121.49811,17.0,4.7,3.7,1.7,0.0,4.2
131,三重區,仁義街37巷元富一街口,25.07785,121.5003,40.0,1.8,6.6,0.0,4.6,1.8
132,三重區,信義公園,25.0648,121.49875,32.0,9.2,13.7,0.0,0.0,2.4
133,三重區,修德國小,25.0653,121.49045,34.0,3.9,4.8,0.0,0.0,1.7
134,三重區,修德國小(重陽路三段),25.0662,121.48895,22.0,7.8,6.1,2.8,0.0,1.0
135,三重區,元信二仁愛街口,25.07709,121.49417,20.0,2.1,5.6,0.0,3.1,3.0
136,三重區,元富一街/仁義街79巷口,25.08006,121.49955,15.0,5.6,3.1,3.3,0.0,6.6
137,三重區,先嗇宮,25.05119,121.47601,30.0,1.6,5.3,0.0,3.3,1.8
138,三重區,光復中興北街175巷口(西北側),25.05676,121.47205,18.0,13.9,15.9,0.1,0.0,6.5
139,三重區,光復興德路口(東南側),25.05251,121.4721,18.0,9.5,9.4,1.6,0.0,22.6
140,三重區,光復路一段15巷口,25.04751,121.47213,17.0,7.8,5.9,3.1,0.0,2.3
141,三重區,光復路一段99巷口,25.05109,121.47209,18.0,5.5,6.2,0.1,0.0,17.2
142,三重區,光復路二段42巷口,25.05452,121.47203,18.0,11.8,11.9,1.7,0.0,10.3
143,三重區,光明市場,25.05734,121.49181,27.0,5.9,9.3,0.0,0.0,3.8
144,三重區,光榮國中(秀江街),25.07221,121.49994,20.0,5.6,4.2,2.2,0.0,5.8
145,三重區,光興國小,25.06027,121.49978,30.0,8.7,13.1,0.0,0.0,0.8
146,三重區,六合公園,25.0695,121.48759,44.0,11.8,15.5,0.0,0.0,0.6
147,三重區,六張公園,25.06966,121.49405,42.0,7.5,15.9,0.0,7.3,0.0
148,三重區,力行地下停車場,25.07787,121.48287,20.0,3.1,5.1,0.0,0.0,4.8
149,三重區,力行大勇街口,25.07193,121.48151,33.0,6.0,5.3,1.6,0.0,2.0
150,三重區,力行路二段91巷口,25.07583,121.48255,13.0,5.0,4.8,0.9,0.0,4.4
151,三重區,厚德公園,25.07199,121.4912,41.0,7.4,12.8,0.0,0.0,1.8
152,三重區,同安公園,25.05732,121.49907,38.0,3.9,9.6,0.0,5.1,0.1
153,三重區,和平公園,25.07088,121.48571,20.0,6.5,5.6,1.9,0.0,3.8
154,三重區,國道車路頭街口,25.07307,121.48424,20.0,4.5,8.2,0.0,0.0,0.6
155,三重區,國隆大仁街口,25.06468,121.492,17.0,10.9,7.2,5.4,0.0,3.2
156,三重區,大智公園,25.06361,121.49445,30.0,6.6,7.8,0.0,0.0,0.7
157,三重區,太陽公園,25.08645,121.4856,44.0,3.0,5.4,0.0,0.0,2.3
158,三重區,後竹圍市民活動中心,25.07246,121.48576,45.0,3.1,11.2,0.0,7.6,0.1
159,三重區,德厚公園,25.04883,121.47809,15.0,5.3,6.1,0.0,0.0,2.0
160,三重區,慈化公園,25.08461,121.48864,16.0,3.6,4.4,0.0,0.0,5.1
161,三重區,慈愛公園,25.08119,121.48461,23.0,4.4,7.3,0.0,0.0,0.8
162,三重區,捷運三和國中站(1號出口),25.07588,121.4878,95.0,35.9,35.9,5.5,0.0,14.0
163,三重區,捷運三和國中站(2號出口),25.07703,121.48635,17.0,5.3,2.9,3.2,0.0,38.7
164,三重區,捷運三重國小站,25.07042,121.49713,52.0,31.9,23.3,13.3,0.0,17.7
165,三重區,捷運三重站(1號出口),25.05464,121.48322,61.0,29.4,33.7,0.1,0.0,3.5
166,三重區,捷運三重站(3號出口),25.05588,121.48474,33.0,24.3,20.7,7.2,0.0,8.1
167,三重區,捷運先嗇宮站(2號出口),25.04607,121.47099,64.0,13.9,8.6,7.3,0.0,0.0
168,三重區,捷運菜寮站(3號出口),25.06047,121.4922,60.0,41.2,32.3,15.1,0.0,7.2
169,三重區,文中小停車場,25.05899,121.48255,44.0,12.7,10.9,3.6,0.0,0.1
170,三重區,新北大道一段57巷口,25.06121,121.48537,15.0,0.1,10.0,0.0,8.0,0.1
171,三重區,新北大道二段139巷,25.05981,121.46662,11.0,2.7,5.5,0.0,2.4,2.8
172,三重區,新北市立圖書館三重分館,25.0661,121.49553,45.0,4.6,12.2,0.0,7.0,10.2
173,三重區,新北高中,25.08723,121.48953,88.0,9.6,11.3,0.0,0.0,3.7
174,三重區,明志國中,25.0634,121.48898,57.0,6.3,4.5,2.7,0.0,15.0
175,三重區,東海高中,25.06484,121.47942,31.0,8.6,6.1,3.7,0.0,10.2
176,三重區,格致中學,25.07403,121.48907,24.0,10.4,11.4,0.6,0.0,10.6
177,三重區,正義公園,25.06855,121.49782,48.0,10.9,15.3,0.0,0.0,1.7
178,三重區,正義國小地下停車場,25.06492,121.49491,13.0,5.9,4.7,2.1,0.0,0.8
179,三重區,水漾成功一街口,25.05004,121.48557,32.0,2.4,6.5,0.0,3.7,1.1
180,三重區,永德市民活動中心,25.07285,121.48842,20.0,7.1,8.4,0.0,0.0,6.2
181,三重區,永盛公園,25.07613,121.4843,45.0,26.7,24.0,6.8,0.0,4.1
182,三重區,永福國小,25.07771,121.48032,33.0,5.5,6.7,0.0,0.0,0.7
183,三重區,永福國小(永福街72巷),25.07657,121.47985,31.0,10.4,8.9,3.1,0.0,9.6
184,三重區,河邊北街100巷口,25.07043,121.50404,20.0,1.7,6.2,0.0,4.2,3.0
185,三重區,溪尾街(國道橋下),25.07486,121.49151,15.0,5.9,6.2,0.6,0.0,9.9
186,三重區,溪尾街196巷/仁美街口,25.0802,121.48587,18.0,9.7,6.3,4.9,0.0,2.3
187,三重區,環河福德南路口,25.06029,121.50217,28.0,1.7,7.8,0.0,5.8,2.3
188,三重區,疏洪東竹圍仔街口,25.04861,121.4864,25.0,2.3,6.4,0.0,3.7,3.7
189,三重區,碧華公園,25.08374,121.48749,36.0,4.2,6.3,0.0,0.0,3.8
190,三重區,碧華公園(集勇街),25.08415,121.48554,36.0,6.5,6.7,0.8,0.0,4.9
191,三重區,碧華國中(三賢街),25.08861,121.48832,30.0,4.5,6.5,0.0,0.0,6.6
192,三重區,神農興德路口(恆美社區),25.05333,121.47427,40.0,4.3,11.0,0.0,6.0,2.8
193,三重區,神農街/光復路二段129巷口,25.05899,121.47409,26.0,3.9,8.2,0.0,3.7,1.8
194,三重區,穀保家商,25.0681,121.47103,33.0,5.1,6.3,0.0,0.0,10.7
195,三重區,簡仔舍街(河家歡社區),25.05138,121.48652,40.0,2.2,8.6,0.0,6.0,0.6
196,三重區,群光公園,25.05604,121.47404,15.0,6.5,9.2,0.0,0.0,4.0
197,三重區,翔譽雙子星,25.05364,121.49292,36.0,10.7,9.5,2.8,0.0,0.6
198,三重區,聯邦公園,25.06445,121.48371,54.0,7.3,14.5,0.0,0.0,0.3
199,三重區,自強溪尾街口,25.07822,121.49016,52.0,8.4,10.4,0.0,0.0,2.1
200,三重區,自強臨時平面停車場,25.08229,121.49515,21.0,2.3,2.7,0.0,0.0,10.9
201,三重區,自然公園,25.08984,121.48799,36.0,4.2,10.2,0.0,5.4,5.5
202,三重區,興德路134號(前),25.05287,121.47102,20.0,8.5,11.0,0.0,0.0,6.2
203,三重區,興穀國小,25.04937,121.47421,35.0,3.4,7.6,0.0,3.6,1.4
204,三重區,興華公園,25.06013,121.4831,45.0,7.4,4.8,3.7,0.0,47.6
205,三重區,藍天大樓,25.0531,121.47017,30.0,21.6,20.5,4.3,0.0,4.8
206,三重區,谷王公園,25.05283,121.47718,18.0,4.2,6.6,0.0,0.0,1.3
207,三重區,進安公園,25.08603,121.49377,33.0,11.2,11.5,1.4,0.0,0.7
208,三重區,重新橋第1市民活動中心,25.05355,121.48563,15.0,6.4,5.5,1.9,0.0,1.7
209,三重區,重新路五段(心天匯社區),25.04468,121.46815,40.0,10.8,16.7,0.0,0.0,7.2
210,三重區,重新重安街口,25.05844,121.48975,35.0,11.8,12.8,0.7,0.0,8.2
211,三重區,重陽國小,25.0662,121.48488,61.0,3.2,11.3,0.0,7.6,0.3
212,三重區,重陽橋市民活動中心,25.08634,121.49602,15.0,3.4,5.9,0.0,0.0,3.2
213,三重區,長榮龍濱路口,25.06908,121.50238,19.0,6.4,6.5,0.9,0.0,0.8
214,三重區,開元市民活動中心,25.06607,121.50356,36.0,5.2,9.3,0.0,0.0,0.3
215,三重區,集成成功路口,25.05154,121.48821,35.0,6.3,8.9,0.0,0.0,1.8
216,三重區,集美街58巷口(東北側),25.055,121.48833,16.0,6.1,5.6,1.4,0.0,3.2
217,三重區,集賢三信路口(南側),25.08861,121.49187,17.0,2.3,3.9,0.0,0.0,12.7
218,三重區,頂崁公園,25.05493,121.4756,24.0,1.8,6.0,0.0,3.8,4.5
219,三重區,頂崁街210巷28弄口,25.06803,121.47586,15.0,5.6,5.8,0.6,0.0,4.1
220,三重區,龍濱公園,25.07298,121.50218,14.0,6.9,4.7,3.2,0.0,3.0
221,三重區,龍門公園,25.07482,121.49848,48.0,4.6,10.0,0.0,4.8,0.1
222,三重區,龍門龍濱路口,25.07348,121.50098,30.0,1.1,2.8,0.0,0.8,51.0
223,中和區,中原中板路口,25.01169,121.48521,18.0,4.8,8.6,0.0,0.0,2.7
224,中和區,中原五街口,25.01086,121.48603,20.0,4.3,8.6,0.0,3.7,1.4
225,中和區,中原抽水站,25.00985,121.48968,15.0,1.5,6.2,0.0,4.2,1.6
226,中和區,中原東街(左岸牡丹園),25.01297,121.48601,51.0,1.7,12.2,0.0,10.2,0.3
227,中和區,中和公園,25.00073,121.51435,57.0,5.1,12.5,0.0,6.7,1.6
228,中和區,中和公園(安平中安街口),24.99856,121.51258,40.0,4.7,9.7,0.0,4.2,0.4
229,中和區,中和公園(秀安街口),25.00218,121.51498,15.0,3.7,7.0,0.0,0.0,3.1
230,中和區,中和區公所,24.99856,121.50053,32.0,9.6,11.1,0.0,0.0,0.4
231,中和區,中和國民運動中心,24.99348,121.48758,64.0,8.9,16.4,0.0,0.0,5.4
232,中和區,中和地政事務所,24.99039,121.5024,28.0,15.3,11.7,5.9,0.0,0.8
233,中和區,中和安和路口,24.99966,121.50602,44.0,6.4,15.5,0.0,8.2,0.7
234,中和區,中和慈惠堂,24.98153,121.47964,15.0,0.0,6.6,0.0,4.6,0.0
235,中和區,中和環球購物中心,25.00637,121.47422,38.0,7.4,12.6,0.0,0.0,1.8
236,中和區,中和福美公園,25.00606,121.50265,40.0,0.6,7.7,0.0,5.7,1.1
237,中和區,中和自強公園,24.99886,121.47238,39.0,2.5,2.0,0.0,0.0,17.4
238,中和區,中和青年社會住宅,24.99099,121.51918,57.0,2.1,10.3,0.0,7.9,0.3
239,中和區,中坑公園,24.98515,121.48294,13.0,2.1,6.6,0.0,4.3,0.0
240,中和區,中山橋安街口,25.00274,121.49253,12.0,7.2,5.2,3.0,0.0,17.7
241,中和區,中正路161巷口,24.99299,121.49935,56.0,9.3,12.8,0.0,0.0,0.1
242,中和區,中興公園,24.98805,121.50061,17.0,0.6,5.3,0.0,3.3,1.7
243,中和區,中興街180巷口,24.99098,121.49985,18.0,13.0,7.7,7.3,0.0,1.3
244,中和區,佳和公園,25.00694,121.5032,27.0,4.7,9.7,0.0,4.2,0.6
245,中和區,佳和公園(中山路二段64巷5弄),25.00435,121.50186,26.0,7.7,9.8,0.0,0.0,0.3
246,中和區,佳和公園(中山路二段64巷7弄),25.00492,121.50358,15.0,5.9,5.1,1.7,0.0,2.5
247,中和區,元氣大鎮社區,25.00572,121.479,29.0,12.9,13.1,1.8,0.0,0.6
248,中和區,光之公園,25.01184,121.48667,21.0,3.7,7.8,0.0,3.5,0.4
249,中和區,光寶科技中和數位大樓,25.00214,121.48761,40.0,19.8,30.1,0.0,0.0,0.7
250,中和區,光華橋(保平路),25.00467,121.50779,31.0,1.9,8.8,0.0,6.6,1.4
251,中和區,南華路56巷,24.99706,121.50431,16.0,11.3,7.6,5.5,0.0,1.1
252,中和區,台灣科技公園,24.99855,121.49115,30.0,19.7,21.4,1.3,0.0,4.9
253,中和區,台灣科技廣場,25.00572,121.48906,70.0,24.9,38.3,0.0,0.0,1.8
254,中和區,台灣電力公司中和服務所,24.99149,121.50683,17.0,6.3,8.7,0.0,0.0,5.9
255,中和區,和城停車場,24.99404,121.48917,15.0,4.2,5.8,0.0,0.0,7.8
256,中和區,員勝公園,25.0109,121.4786,47.0,19.5,27.8,0.0,0.0,2.4
257,中和區,員山市場臨時平面停車場,25.00676,121.48063,27.0,7.5,14.9,0.0,0.0,1.7
258,中和區,員山路36巷口,24.9908,121.48211,19.0,0.9,8.9,0.0,6.9,0.4
259,中和區,嘉穗公園,24.99566,121.4784,10.0,1.9,3.2,0.0,0.0,19.4
260,中和區,國光街圓環小公園,25.00135,121.46987,16.0,9.0,5.3,5.1,0.0,5.5
261,中和區,圓通綠廊,24.9945,121.49711,13.0,10.1,6.6,5.0,0.0,1.6
262,中和區,圓通路335巷33弄,24.98899,121.49303,26.0,3.4,7.3,0.0,3.4,1.3
263,中和區,圓通路369巷口,24.98852,121.48737,18.0,0.9,6.6,0.0,4.6,0.6
264,中和區,圓通錦和路口,24.98955,121.49125,54.0,4.2,10.2,0.0,5.4,3.7
265,中和區,壽德新村,24.99548,121.46536,18.0,10.4,5.9,6.1,0.0,3.8
266,中和區,大仁街20巷口,24.9934,121.52008,33.0,2.9,9.7,0.0,6.4,0.7
267,中和區,大勇立人街口,24.99397,121.5175,18.0,5.7,5.3,1.3,0.0,1.8
268,中和區,安和安樂路口,24.99344,121.51196,15.0,0.5,3.5,0.0,1.5,2.5
269,中和區,安平橋,24.99474,121.50936,27.0,7.2,7.7,0.6,0.0,0.1
270,中和區,安樂宜安路口,24.99527,121.51351,35.0,3.3,6.6,0.0,2.9,2.7
271,中和區,安邦公園,24.99678,121.49651,53.0,3.8,10.8,0.0,6.5,0.3
272,中和區,安邦段青年社會住宅,24.9989,121.49542,40.0,5.7,14.3,0.0,7.7,1.7
273,中和區,審計人員訓練大樓,24.98184,121.50956,10.0,5.3,4.8,1.3,0.0,4.1
274,中和區,山北公園,25.00653,121.50014,32.0,3.3,7.8,0.0,3.9,0.6
275,中和區,建二建三路口,25.00369,121.4868,20.0,4.3,11.8,0.0,6.9,0.3
276,中和區,建六中正路口,25.00223,121.48526,12.0,6.1,7.2,0.0,0.0,2.8
277,中和區,德光國光街口,25.00314,121.46809,39.0,16.0,10.4,8.0,0.0,1.1
278,中和區,德光莒光路口,25.0047,121.47178,30.0,1.5,2.5,0.0,0.0,52.8
279,中和區,捷運中原站,25.00765,121.48486,99.0,49.3,69.3,0.0,0.0,2.5
280,中和區,捷運中和站,25.00221,121.49587,36.0,20.0,9.9,13.1,0.0,0.7
